DescricaoObraServico,CodigoObraServico,ValorObra,NomeOrgao,CidadeSedeOrgao,TipoSituacaoObra,AndamentoObraServico,NomeCredor,TipoIntervencao,TipoSetorBeneficiario,TipoRegimeExecução,TipoObraServico,TipoAcaoEngenharia,TipoCategoriaObraServico,Latitude,Longitude,CidadeObra,Populacao,CodigoIBGE,DataColeta
AMPLIAÇÃO DO SISTEMA DE ABASTECIMENTO DE ÁGUA DA CIDADE DE PENDÊNCIAS/RN,008.015.2021,1797300.22,COMPANHIA DE ÁGUAS E ESGOTOS DO RN,NATAL,CADASTRADA,,CONSTRUTORA GALVÃO MARINHO LTDA,AMPLIAÇÃO,RECURSOS HÍDRICOS E SANEAMENTO,EXECUÇÃO INDIRETA,SISTEMA DE ABASTECIMENTO D’ÁGUA,OBRA,SANEAMENTO BÁSICO,-5.26085,-36.71516,NATAL,803739,2409902,2021-07-23 19:06:31
EXECUÇÃO DE CALÇADAS E PASSEIOS DE ACESSO A PRAÇA DE EVENTOS DE PILÕES/RN,,,FUNDO DE SAÚDE DE PILÕES,PILÕES,PENDENTE DE ENVIO,,,CONSTRUÇÃO,TURISMO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.2725,-38.04786,PILÕES,3453,2410009,2021-07-23 19:06:31
"CONTRATAÇÃO DE PESSOA JURÍDICA DO RAMO DA CONSTRUÇÃO CIVIL, PARA PRESTAÇÃO DOS SERVIÇOS DE REFORMA E AMPLIAÇÃO DA NOVASEDE DA CÂMARA MUNICIPAL DE PORTALEGRE/RN – ETAPA III.",125.001.2021,71171.13,CÂMARA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,COESA LOCAÇÕES E SERVIÇOS EIRELI,REFORMA E AMPLIAÇÃO,PODER LEGISLATIVO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.02711,-37.98921,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
EXECUÇÃO DAS OBRAS DE AMPLIAÇÃO DO SISTEMA DE ABASTECIMENTO DE ÁGUA DE PORTALEGRE/RN,008.003.2021,1108891.33,COMPANHIA DE ÁGUAS E ESGOTOS DO RN,NATAL,INICIADA,,CONSTEM – CONSTRUTORA EIRELI,AMPLIAÇÃO,RECURSOS HÍDRICOS E SANEAMENTO,EXECUÇÃO INDIRETA,SISTEMA DE ABASTECIMENTO D’ÁGUA,OBRA,SANEAMENTO BÁSICO,-6.03328,-37.99069,NATAL,803739,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A REFORMA DA SEDE DO CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CRAS II, LOCALIZADO NA RUA ODILON FERREIRA DE MOURA, SÃO JOSÉ, PORTALEGRE/RN.",442.011.2021,68282.75,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,AB EMPREENDIMENTOS E CONSTRUÇÕES LTDA,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.02735,-37.99064,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL EM MÉTODO CONVENCIONAL DE PARALELEPÍPEDOS E CONSTRUÇÃO DE CALÇADAS DE PASSEIOS PÚBLICOS NAS RUAS RAIMUNDO CORREIA VIANA, PROFESSOR JOSÉ NOBRE, FRANCISCO RODRIGUES DE FREITAS E JOÃO ALBUQUERQUE REGO.",442.001.2021,176605.78,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,PAVIMENTAÇÃO,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.02795,-37.98909,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA,442.002.2021,414988.18,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,HIRATA CONSTRUCOES LTDA - EPP,REFORMA E AMPLIAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,GINÁSIO POLIESPORTIVO,OBRA,ESPORTE E LAZER,-6.02758,-37.99026,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA,442.002.2021,414988.18,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,HIRATA CONSTRUCOES LTDA - EPP,REFORMA E AMPLIAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,GINÁSIO POLIESPORTIVO,OBRA,ESPORTE E LAZER,-6.04253,-37.9953,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
REFORMA E MANUTENÇÃO PRÉDIOS  SEMED,442.017.2021,82300.57,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,REFORMA,EDUCAÇÃO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.00231,-38.01921,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
CONSTRUÇÃO DA ESCOLA MUN. FILOMENA SAMPAIO DE SOUZA,442.016.2021,1651915.22,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,MESQUITA LOPES ENGENHARIA LTDA,CONSTRUÇÃO,EDUCAÇÃO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.02876,-37.98813,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL EM MÉTODO CONVENCIONAL DE PARALELEPÍPEDOS E CONSTRUÇÃO DE CALÇADAS DE PASSEIOS PÚBLICOS NAS RUAS DA LARANJA, JENIPAPO, JAMBO E AVENIDA DA JACA.",442.014.2021,176586.74,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.0319,-37.98785,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL PARA EXECUTAR OBRAS DE PAVIMENTAÇÃO EM PARALELEPIPEDOS COM DRENAGEM SUPERFICIAL DAS RUAS FRANCISCO CIRIACO DA SILVA, IZABEL FONSECA E MARIA DO RÊGO LEITE, LOCALIZADAS NA ZONA URBANA DESTE MUNICÍPIO DE PORTALEGRE/RN, CONFORME PROJETOS E ORÇAMENTOS ANEXADOS JUNTO AO EDITAL CONVOCATÓRIO.",442.018.2021,116572.53,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ACL CONSTRUÇÕES EIRELI,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.02223,-37.98591,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
ETAPA COMPLEMENTAR DA REFORMA ESCOLA JOÃO ANTÔNIO LOCALIZADA NO SÍTIO ESTRONDO,442.019.2021,55594.84,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,CONSTRUÇÃO,EDUCAÇÃO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.04587,-38.04334,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
IMPLANTAÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO EM DIVERSAS RUAS DO MUNICÍPIO DE PORTALEGRE/RN.,442.006.2021,392076.11,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,S & L EMPREENDIMENTOS LTDA – EPP,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.03192,-37.98981,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL EM MÉTODO CONVENCIONAL DE PARALELEPÍPEDOS E CONSTRUÇÃO DE CALÇADAS DE PASSEIOS PÚBLICOS NAS RUAS DO INGÁ, PITOMBA, MANGA TRECHO 3 E AV. DO CAJU.",442.007.2021,390442.19,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,SOARES CONSTRUÇÕES & CONSULTORIA LTDA-EPP,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.03272,-37.98922,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A EXECUÇÃO DA ETAPA COMPLEMENTAR PARA EXECUÇÃO DE UM ESTÁDIO DE FUTEBOL NO SÍTIO PEDRO RODRIGUES.",442.015.2021,81014.42,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,COESA LOCAÇÕES E SERVIÇOS EIRELI,CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-6.04245,-37.99554,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DE OBRAS DESTINADAS A COBERTURA E ARQUIBANCADA DA QUADRA POLIESPORTIVA, ASSIM COMO ADEQUAÇÕES NA ESTRUTURA DA ESCOLA MUNICIPAL MANOEL JOAQUIM DE SÁ, LOCALIZADA NO SÍTIO BOM SUCESSO, ZONA RURAL DE PORTALEGRE/RN.",442.009.2021,338163.77,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ATR VIANA CONSTRUTORA LTDA,CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA E GINÁSIO DENTRO DA ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-5.97698,-37.98135,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
CONSTRUÇÃO DO PARQUE ECOLÓGICO MATA DA BICA,442.012.2021,173362.01,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,FFJ CONSTRUTORA LTDA,CONSTRUÇÃO,TURISMO,EXECUÇÃO INDIRETA,TERMINAL TURÍSTICO,OBRA,TURISMO,-6.0234,-37.99043,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
AMPLIAÇÃO E MANUTENÇÃO DO CENTRO MUN. DE EDUCAÇÃO INFANTIL PORTAL DO SABER - CEMEI,442.008.2021,440386.97,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ARTHUR NUNES DE FREITAS-ME,AMPLIAÇÃO,EDUCAÇÃO,EXECUÇÃO INDIRETA,CRECHE,OBRA,EDUCAÇÃO E CULTURA,-6.03096,-37.99108,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE PESSOA JURÍDICA DO RAMO, PARA PRESTAÇÃO DOS SERVIÇOS DE IMPLANTAÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO EM DIVERSAS RUAS DO MUNICÍPIO DE PORTALEGRE/RN, CONFORME PROJETOS E PLANILHAS APRESENTADOS COM RECURSOS DO CONTRATO Nº 1025748-13/2015, APROVADO PELO MINISTÉRIO DAS CIDADES.",442.013.2021,753222.08,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,BRUNO NUNES DE FREITAS,OUTROS,OUTRO,EXECUÇÃO INDIRETA,RODOVIA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.02897,-37.99129,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
IMPLANTAÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO EM DIVERSAS RUAS DO MUNICÍPIO DE PORTALEGRE/RN.,442.003.2021,473249.32,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,CONSTRUTORA DANTAS LTDA,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.02591,-37.98491,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
IMPLANTAÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO EM DIVERSAS RUAS DO MUNICÍPIO DE PORTALEGRE/RN.,442.004.2021,214399.2,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,CONSTRUTORA DANTAS LTDA,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.02044,-37.98705,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
ELABORAÇÃO DE PROJETOS DE ACESSIBILIDADE PARA A ATENDER AOS PORTADORES DE DEFICIÊNCIA OU COM MOBILIDADE REDUZIDA DA POPULAÇÃO LOCAL E VISITANTES.,442.005.2021,83931.47,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,INICIADA,DE ACORDO COM O CRONOGRAMA,LM SERVIÇOS EIRELI,READEQUAÇÃO,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO INDIRETA,"ESTUDOS TÉCNICOS, PLANEJAMENTOS E PROJETOS BÁSICOS OU EXECUTIVOS",SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO,OUTROS,-6.02308,-37.99503,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
ELABORAÇÃO DE PROJETOS DE ACESSIBILIDADE PARA A ATENDER AOS PORTADORES DE DEFICIÊNCIA OU COM MOBILIDADE REDUZIDA DA POPULAÇÃO LOCAL E VISITANTES.,442.005.2021,83931.47,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,INICIADA,DE ACORDO COM O CRONOGRAMA,LM SERVIÇOS EIRELI,READEQUAÇÃO,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO INDIRETA,"ESTUDOS TÉCNICOS, PLANEJAMENTOS E PROJETOS BÁSICOS OU EXECUTIVOS",SERVIÇO TÉCNICO PROFISSIONAL ESPECIALIZADO,OUTROS,-6.02033,-37.98653,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DO RAMO DA CONSTRUÇÃO CIVIL PARA EXECUTAR SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPIPEDOS NAS RUAS: MANGA - TRECHOS 01 E 02, PROFESSOR JOSÉ NOBRE – TRECHO 02, MANOEL DE FREITAS – TRECHO 02, E JOSÉ VIANA PEREIRA, LOCALIZADAS NA ZONA URBANA DESTE MUNICÍPIO DE PORTALEGRE/RN.",442.010.2021,216128.37,PREFEITURA MUNICIPAL DE PORTALEGRE,PORTALEGRE,CADASTRADA,,ACL CONSTRUÇÕES EIRELI,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.03096,-37.99051,PORTALEGRE,7320,2410207,2021-07-23 19:06:31
"CONSTRUÇÃO DE ESCOLA COM 5 (CINCO) SALAS DE AULA, SERRA CAIADA/RN",457.002.2021,697867.44,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,"AGIL CONSTRUCOES, COMERCIO E SERVICOS EIRELI - ME",CONSTRUÇÃO,EDUCAÇÃO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.10369,-35.71793,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
"CONSTRUÇÃO CIVIL PARA A EXECUÇÃO DAS OBRAS/SERVIÇOS DE PAVIMENTAÇÃO A PARALELEPÍPEDO PELO MÉTODO CONVENCIONAL E DRENAGEM SUPERFICIAL, NAS RUAS DO MATADOURO E PAULO PEREIRA DE LIMA, TRECHO DA RUA N. S. DA CONCEIÇÃO E TRAV. SEN. GEORGINO AVELINO (LATERAL DO CAMPO) TODAS NA ZONA URBANA NO MUNICÍPIO.",457.003.2021,,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.10805,-35.7141,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
"EXECUÇÃO DAS OBRAS / SERVIÇOS DE REFORMA E REVITALIZAÇÃO DAS PRAÇAS DA RUA NOSSA SENHORA DA CONCEIÇÃO, MUNICÍPIO DE SERRA CAIADA/RN.",457.004.2021,233413.23,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,"AGIL CONSTRUCOES, COMERCIO E SERVICOS EIRELI - ME",REFORMA,URBANIZAÇÃO E HABITAÇÃO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-6.10617,-35.71377,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
AMPLIAÇÃO DA ESCOLA MUNICIPAL  MANOEL FELIPE DOS ANJOS,457.005.2021,450620.37,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,"AGIL CONSTRUCOES, COMERCIO E SERVICOS EIRELI - ME",AMPLIAÇÃO,EDUCAÇÃO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-6.10417,-35.7111,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
CONTRATAÇÃO DE ADAPTAÇÃO ESPECIALIZADA EM CONTRUÇÃO CIVIL PARA A EXECUÇÃO DAS OBRAS/ SERVIÇOS DE ADAPTAÇÃP DOS PRÉDIOS DE SEDE DA PREFEITURA E DA SECRETARIA DE ASSISTÊCIA SOCIAL DO MUNICÍPIO DE SERRA CAIADA.,457.006.2021,137114.45,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,CADASTRADA,,H & M CONSTRUÇOES LTDA EPP,OUTROS,AÇÃO SOCIAL,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-6.10677,-35.71321,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
CONTRATAÇÃO DE ADAPTAÇÃO ESPECIALIZADA EM CONTRUÇÃO CIVIL PARA A EXECUÇÃO DAS OBRAS/ SERVIÇOS DE ADAPTAÇÃP DOS PRÉDIOS DE SEDE DA PREFEITURA E DA SECRETARIA DE ASSISTÊCIA SOCIAL DO MUNICÍPIO DE SERRA CAIADA.,457.006.2021,137114.45,PREFEITURA MUNICIPAL DE SERRA CAIADA,SERRA CAIADA,CADASTRADA,,H & M CONSTRUÇOES LTDA EPP,OUTROS,AÇÃO SOCIAL,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-6.10643,-35.7122,SERRA CAIADA,8768,2410306,2021-07-23 19:06:31
"PAVIMENTAÇÃO À PARALELEPÍPEDOS PELO MÉTODO CONVENCIONAL, COM DRENAGEM SUPERFICIAL DA RUA PRINCIPAL, LOCALIZADA NO DISTRITO DE BEBIDA VELHA - ZONA RURAL DO MUNICÍPIO DE PUREZA/RN",444.001.2021,389802.22,PREFEITURA MUNICIPAL DE PUREZA,PUREZA,CADASTRADA,,MORLIS CONSTRUÇÕES E INCORPORAÇÕES EIRELI,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-5.34159,-35.53452,PUREZA,8424,2410405,2021-07-23 19:06:31
REFORMA E AMPLIAÇÃO DO GINÁSIO DE ESPORTE JOSÉ LIBERATO DE PAIVA NETO,450.001.2021,349643.13,PREFEITURA MUNICIPAL DE RAFAEL GODEIRO,RAFAEL GODEIRO,INICIADA,,SERRA DO LIMA EMPREENDIMENTOS LTDA-ME,REFORMA E AMPLIAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,GINÁSIO POLIESPORTIVO,OBRA,ESPORTE E LAZER,-6.07926,-37.71677,RAFAEL GODEIRO,3063,2410603,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DOS SERVIÇOS DE PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL DE DIVERSAS RUAS NO MUNICIPIO DE RAFAEL GODEIRO,450.002.2021,217129.47,PREFEITURA MUNICIPAL DE RAFAEL GODEIRO,RAFAEL GODEIRO,INICIADA,,"NUNES EMPREENDIMENTOS, COMÉRCIO, CONSTRUÇÕES E SERVIÇOS LTDA-ME",OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.07977,-37.71591,RAFAEL GODEIRO,3063,2410603,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DOS SERVIÇOS DE PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL DE DIVERSAS RUAS NO MUNICIPIO DE RAFAEL GODEIRO,450.002.2021,217129.47,PREFEITURA MUNICIPAL DE RAFAEL GODEIRO,RAFAEL GODEIRO,INICIADA,,"NUNES EMPREENDIMENTOS, COMÉRCIO, CONSTRUÇÕES E SERVIÇOS LTDA-ME",OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.08017,-37.71717,RAFAEL GODEIRO,3063,2410603,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DOS SERVIÇOS DE PAVIMENTAÇÃO E DRENAGEM SUPERFICIAL DE DIVERSAS RUAS NO MUNICIPIO DE RAFAEL GODEIRO,450.002.2021,217129.47,PREFEITURA MUNICIPAL DE RAFAEL GODEIRO,RAFAEL GODEIRO,INICIADA,,"NUNES EMPREENDIMENTOS, COMÉRCIO, CONSTRUÇÕES E SERVIÇOS LTDA-ME",OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.07836,-37.71996,RAFAEL GODEIRO,3063,2410603,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA DESTINADA A EXECUÇÃO DAS OBRAS DE ADEQUAÇÃO E AMPLIAÇÃO DO ABATEDOURO PÚBLICO, META 2.",448.001.2021,80236.38,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,RIACHO DA CRUZ,CONCLUÍDA - COM TERMO DE RECEBIMENTO DEFINITIVO,ADIANTADO COM RELAÇÃO AO CRONOGRAMA,CG CONSTRUÇÕES E SERVIÇOS DEENGENHARIA EIRELI – EPP,REFORMA E AMPLIAÇÃO,AGRICULTURA,EXECUÇÃO INDIRETA,ABATEDOURO,OBRA,PRÉDIOS PÚBLICOS,-5.91977,-37.96271,RIACHO DA CRUZ,3165,2410702,2021-07-23 19:06:31
ADEQUAÇÃO E AMPLIAÇÃO DO ABATEDOURO PÚBLICO,448.002.2021,250002.17,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,RIACHO DA CRUZ,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,AB CONSTRUÇÕES E SERVIÇOS LTDA ME,OUTROS,OUTRO,EXECUÇÃO INDIRETA,ABATEDOURO,OBRA,PRÉDIOS PÚBLICOS,-5.91981,-37.96272,RIACHO DA CRUZ,3165,2410702,2021-07-23 19:06:31
CONCLUSÃO DA CASA DE CULTURA DO MUNICÍPIO DE RIACHO DA CRUZ,448.003.2021,293621.97,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,RIACHO DA CRUZ,CONCLUÍDA - COM TERMO DE RECEBIMENTO DEFINITIVO,ATRASADO COM RELAÇÃO AO CRONOGRAMA,CERES CONSTRUÇÕES LTDA,RECONSTRUÇÃO,CULTURA,EXECUÇÃO INDIRETA,CENTRO CULTURAL DE CONVIVÊNCIA (CASAS DE CULTURA E AFINS),OBRA,EDUCAÇÃO E CULTURA,-5.93521,-37.94668,RIACHO DA CRUZ,3165,2410702,2021-07-23 19:06:31
CONSTRUÇÃO DE PRAÇA NO MUNICÍPIO DE RIACHO DA CRUZ,448.004.2021,205000.05,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,RIACHO DA CRUZ,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,CERES CONSTRUÇÕES LTDA,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-5.93431,-37.94763,RIACHO DA CRUZ,3165,2410702,2021-07-23 19:06:31
"SERVIÇO DE REFORMA E AMPLIAÇÃO DE QUADRA COBERTA NO DISTRITO DE CACHOEIRA DO SAPO, NO MUNICÍPIO DE RIACHUELO/RN",,,PREFEITURA MUNICIPAL DE RIACHUELO,RIACHUELO,PENDENTE DE ENVIO,,,AMPLIAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-5.74919,-35.92797,RIACHUELO,7067,2410900,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL PARA EXECUTAR O SERVIÇO DE REFORMA E AMPLIAÇÃO DE QUADRA COBERTA NO DISTRITO DE CACHOEIRA NO MUNICÍPIO DE RIACHUELO/RN,451.001.2021,130324.5,PREFEITURA MUNICIPAL DE RIACHUELO,RIACHUELO,CADASTRADA,,JR MUNIZ ENGENHARIA EIRELI ME,AMPLIAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-5.74915,-35.92798,RIACHUELO,7067,2410900,2021-07-23 19:06:31
